Mapping parameters for Rhincodon typus (Whale shark)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 1215)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Rhincodon,typus,16.75,-169.75,7116:469:4,3767,26.6746463775635,1.40031802654266,34.8229942321777,34.6698684692383,0.586999987717718,0,134.081008911133,107
Rhincodon,typus,17.25,40.25,1104:370:1,830,29.5831317901611,20.5397567749023,36.9708099365234,40.6252746582031,3.9119999855756804,0,48.7262916564941,142
Rhincodon,typus,17.25,106.75,1110:476:2,15,26.5622005462646,25.7340641021729,32.9049110412598,33.3473243713379,8.45896452665329,0,217.428588867188,6
Rhincodon,typus,17.25,-61.75,7106:371:2,197,27.6862411499023,27.6808052062988,35.0163803100586,35.4779205322266,0.838999985717237,0,203.25895690918,25
Rhincodon,typus,17.25,-62.75,7106:372:2,537,27.8025379180908,18.2974491119385,34.7481460571289,36.4455490112305,0.913000025320798,0,170.884262084961,26
Rhincodon,typus,17.25,-87.25,7108:477:1,2937,28.1383209228516,3.58991599082947,35.7874908447266,34.9852981567383,0.226999996812083,0,240.954681396484,106
Rhincodon,typus,17.25,-87.75,7108:477:2,245,28.094165802002,4.57254791259766,35.7426528930664,34.9051208496094,0.190000006114133,0,186.253082275391,26
Rhincodon,typus,17.25,-88.25,7108:478:1,3,28.0943183898926,28.1022796630859,35.4901809692383,35.943431854248,1.75699999090284,0,199.237518310547,15
Rhincodon,typus,17.75,-60.25,7106:370:3,5792,27.6196517944336,1.38510501384735,35.0857238769531,34.8417549133301,0.528000004123896,0,254.294952392578,212
Rhincodon,typus,17.75,-64.25,7106:374:3,1809,27.8736305236816,3.91331791877747,34.7682685852051,34.9758415222168,0.790000020060688,0,207.376342773438,106
Rhincodon,typus,17.75,-64.75,7106:374:4,1941,27.8583927154541,27.7998065948486,34.778205871582,35.3580513000488,0.7210000185295941,0,202.507354736328,25
Rhincodon,typus,17.75,-65.75,7106:475:4,1840,27.9099388122559,3.98907995223999,34.7758140563965,34.9785614013672,0.728000013623387,0,205.037307739258,106
Rhincodon,typus,17.75,-67.75,7106:477:4,2439,28.0250816345215,3.87303900718689,34.8826179504395,34.9740142822266,0.706000020727515,0,197.624038696289,130
Rhincodon,typus,17.75,-76.75,7107:476:4,945,28.2281608581543,4.11090087890625,35.5890312194824,34.9689788818359,0.357000011717901,0,232.069808959961,24
Rhincodon,typus,17.75,-85.75,7108:475:4,4080,28.1963748931885,3.58006310462952,35.7737922668457,34.9855918884277,0.422999990405515,0,244.413955688477,220
Rhincodon,typus,17.75,-86.75,7108:476:4,3910,28.1598358154297,3.58530497550964,35.7824020385742,34.9826850891113,0.322000007145107,0,242.521133422852,159
Rhincodon,typus,17.75,-87.75,7108:477:4,636,28.0606803894043,4.96120595932007,35.7086524963379,34.8996315002441,0.425000005634502,0,179.692825317383,26
Rhincodon,typus,17.75,-88.25,7108:478:3,12,28.0595283508301,27.9990196228027,35.3936080932617,36.0342254638672,3.37300007231534,0,199.865188598633,12
Rhincodon,typus,18.25,84.25,1108:384:1,237,28.2840595245361,26.3139553070068,31.5356426239014,34.237419128418,14.5899998024106,0,175.037200927734,23
Rhincodon,typus,18.25,106.25,1110:486:1,39,26.1895179748535,26.1806049346924,32.9636001586914,33.0000267028809,16.428999602794597,0,215.067642211914,14
Rhincodon,typus,18.25,-63.25,7106:383:1,532,27.6739463806152,23.3195934295654,34.8765296936035,37.0288047790527,0.768000027164817,0,219.194244384766,25
Rhincodon,typus,18.25,-64.75,7106:384:2,1200,27.735954284668,14.5599794387817,34.9068298339844,35.9518165588379,0.577000027988106,0,160.151321411133,24
Rhincodon,typus,18.25,-65.25,7106:485:1,576,27.7704086303711,27.6312713623047,34.8624496459961,35.7339057922363,0.855999998748302,0,204.141143798828,26
Rhincodon,typus,18.25,-67.25,7106:487:1,432,28.0287132263184,27.1216716766357,34.8271141052246,35.9782257080078,0.6520000169985,0,207.355316162109,19
Rhincodon,typus,18.25,-70.75,7107:380:2,1581,28.0295143127441,5.96411800384521,35.054386138916,34.8599090576172,1.2529999949038,0,172.565017700195,20
Rhincodon,typus,18.25,-94.25,7109:384:1,27,26.9536170959473,26.9962997436523,34.8418197631836,36.012825012207,5.1060002297163,0,203.268814086914,16
Rhincodon,typus,18.75,66.75,1106:486:4,3241,27.764181137085,1.52202701568604,36.5333290100098,34.7421836853027,1.5940000303089599,0,125.408615112305,468
Rhincodon,typus,18.75,72.75,1107:382:4,29,27.8648300170898,27.9346923828125,35.5151100158691,35.5505332946777,6.30699982866645,0,200.480499267578,23
Rhincodon,typus,18.75,-16.25,7101:486:3,111,21.6797275543213,22.0158786773682,35.8304176330566,35.9128494262695,98.9129990339279,0,217.373565673828,21
Rhincodon,typus,18.75,-18.75,7101:488:4,3008,22.9173526763916,2.57503604888916,35.994327545166,34.9357986450195,21.384999155998198,0,233.913482666016,290
Rhincodon,typus,18.75,-62.25,7106:382:3,5471,27.5331592559814,1.38236999511719,35.2392120361328,34.8405265808105,0.5520000122487551,0,254.209381103516,129
Rhincodon,typus,18.75,-72.75,7107:382:4,539,28.6580486297607,27.9706211090088,35.5946350097656,35.8166961669922,0.521000009030104,0,202.667541503906,21
Rhincodon,typus,18.75,-78.25,7107:488:3,4387,28.4733276367188,3.554279088974,35.6136054992676,34.9939994812012,0.388999993447214,0,252.967971801758,105
Rhincodon,typus,18.75,-91.75,7109:381:4,43,27.5280990600586,27.5824146270752,34.4265098571777,36.1902923583984,9.13599971681833,0,200.489334106445,25
Rhincodon,typus,18.75,-92.25,7109:382:3,13,27.3388442993164,27.3965263366699,34.4956321716309,36.1684455871582,7.66499992460012,0,201.992462158203,16
Rhincodon,typus,18.75,-92.75,7109:382:4,46,27.1380348205566,27.1989917755127,33.6922454833984,36.1978187561035,18.7120009213686,0,204.616104125977,24
Rhincodon,typus,18.75,-94.75,7109:384:4,321,26.8940334320068,18.4902439117432,35.212760925293,36.1578254699707,2.51100002788007,0,139.881393432617,25
Rhincodon,typus,18.75,-110.25,7111:380:3,3337,26.2189178466797,1.45156395435333,34.3276824951172,34.6736526489258,1.26299995463341,0,119.975059509277,105
Rhincodon,typus,18.75,-110.75,7111:380:4,2398,26.1993637084961,1.51003897190094,34.3160171508789,34.6677055358887,1.26100005581975,0,117.585037231445,26
Rhincodon,typus,18.75,-111.25,7111:381:3,2901,26.1016712188721,1.58524298667908,34.3208541870117,34.6691284179688,1.15300004836172,0,112.931915283203,105
Rhincodon,typus,19.25,39.25,1103:499:1,1289,29.355411529541,16.6930236816406,37.0492362976074,40.100830078125,2.81400000676513,0,44.460147857666,158
Rhincodon,typus,19.25,106.75,1110:496:2,214,26.3331203460693,24.1332149505615,33.2123680114746,33.7107086181641,4.82300017029047,0,219.714004516602,126
Rhincodon,typus,19.25,166.75,1116:496:2,3588,27.9393520355225,1.31801199913025,35.0731544494629,34.6670112609863,0.798999972175807,0,142.029312133789,26
Rhincodon,typus,19.25,167.75,1116:497:2,4047,27.8803882598877,1.06712698936462,35.0824127197266,34.6919708251953,0.775999971665442,0,168.476104736328,158
Rhincodon,typus,19.25,-72.75,7107:392:2,899,28.3905067443848,19.8317775726318,35.6311340332031,35.6851119995117,0.656733347568661,0,218.01725769043,16
Rhincodon,typus,19.25,-80.75,7108:390:2,3886,28.3414726257324,3.57415890693665,35.7323608398438,34.9850387573242,0.322000007145107,0,247.990905761719,105
Rhincodon,typus,19.25,-81.25,7108:391:1,2185,28.3236713409424,3.6490581035614,35.745044708252,34.9829025268555,0.350999995134771,0,237.664657592773,26
Rhincodon,typus,19.25,-92.25,7109:392:1,14,27.2802639007568,26.3519153594971,35.5522918701172,36.355167388916,2.27600010111928,0,208.071685791016,85
Rhincodon,typus,19.25,-112.25,7111:392:1,3277,25.5177440643311,1.4114830493927,34.3987922668457,34.676815032959,0.77500002225861,0,121.186714172363,210
Rhincodon,typus,19.25,-158.25,7115:498:1,4325,25.7369651794434,1.16180503368378,34.8998413085938,34.6906356811523,0.646999978926033,0,152.588638305664,275
Rhincodon,typus,19.75,37.25,1103:497:3,146,28.7959251403809,27.7546997070313,35.9687080383301,39.1389198303223,2.7789999730884998,0,203.945449829102,13
Rhincodon,typus,19.75,40.25,1104:390:3,24,29.5659637451172,29.3895149230957,37.4441261291504,38.6588478088379,5.24399988353252,0,194.740432739258,25
Rhincodon,typus,19.75,59.25,1105:499:3,2993,26.4973030090332,1.52688300609589,36.2638664245605,34.7482223510742,24.8099993914366,0,131.787719726563,129
Rhincodon,typus,19.75,89.75,1108:499:4,1485,28.179708480835,4.22505378723145,31.4443855285645,34.8449325561523,5.8929999358952,0,76.6287384033203,275
Rhincodon,typus,19.75,-63.75,7106:393:4,6859,27.4606399536133,1.38595199584961,35.3390998840332,34.8447265625,0.320999999530613,0,254.389114379883,175
Rhincodon,typus,19.75,-78.75,7107:498:4,2056,28.4579029083252,4.05843591690063,35.6720161437988,34.9573516845703,0.190000006114133,0,227.755798339844,157
Rhincodon,typus,19.75,-87.25,7108:497:3,656,28.040470123291,4.7640118598938,35.7941551208496,34.9167060852051,0.844999973196536,0,183.404251098633,25
Rhincodon,typus,19.75,-90.75,7109:390:4,19,27.4039192199707,27.4049282073975,36.4911880493164,36.2854423522949,3.95500008016825,0,200.526779174805,22
Rhincodon,typus,19.75,-91.75,7109:391:4,57,27.2112293243408,25.3220539093018,36.244457244873,36.4045143127441,0.457999994978309,0,214.02961730957,127
Rhincodon,typus,19.75,-92.75,7109:392:4,714,27.1885795593262,7.05567598342896,35.7109107971191,34.9137344360352,0.273000012384728,0,145.395477294922,149
Rhincodon,typus,19.75,-93.75,7109:393:4,1208,27.1065673828125,4.6774320602417,35.7488555908203,34.9278221130371,0.163000004249625,0,176.427230834961,196
Rhincodon,typus,19.75,-95.75,7109:495:4,1542,26.8345146179199,3.97284603118896,35.8428802490234,34.9665718078613,0.307999987853691,0,187.818511962891,79
Rhincodon,typus,19.75,-107.25,7110:497:3,3269,26.9154949188232,1.59462201595306,34.2326622009277,34.6674118041992,2.33600009232759,0,111.354873657227,219
Rhincodon,typus,19.75,-156.25,7115:496:3,3458,25.6099510192871,1.2510199546814,34.8741149902344,34.6801147460938,1.55799998901784,0,143.311569213867,105
Rhincodon,typus,20.25,38.25,1203:208:1,1278,28.9622249603271,3.68089604377747,37.486888885498,34.942569732666,2.63600004836917,0,51.9917678833008,130
Rhincodon,typus,20.25,40.25,1204:100:1,26,29.4918346405029,28.0188007354736,37.4287528991699,39.0455627441406,5.70326205343008,0,190.702362060547,11
Rhincodon,typus,20.25,58.25,1205:208:1,38,25.7783832550049,25.125545501709,35.999153137207,36.2607917785645,59.9359981715679,0,209.675842285156,23
Rhincodon,typus,20.25,113.75,1211:103:2,143,26.6277980804443,20.6026706695557,33.5802154541016,34.5672035217285,2.93299998156726,0,170.429122924805,219
Rhincodon,typus,20.25,114.75,1211:104:2,181,26.7452774047852,16.7018375396729,33.6283912658691,34.5603675842285,2.62099993415177,0,162.950698852539,268
Rhincodon,typus,20.25,124.25,1212:104:1,5556,27.45166015625,1.18164694309235,34.4826965332031,34.6829986572266,1.61599996499717,0,158.843963623047,313
Rhincodon,typus,20.25,-105.75,7210:205:2,1256,27.1587448120117,12.8589868545532,33.6060523986816,34.7822723388672,7.0600002072751495,0,1.03022396564484,24
Rhincodon,typus,20.25,-155.75,7215:205:2,663,25.3182010650635,25.3904266357422,34.9481925964355,34.8980751037598,1.56000000424683,0,208.996780395508,19
Rhincodon,typus,20.75,37.25,1203:207:3,82,28.5902156829834,28.3419189453125,37.0168571472168,39.019458770752,2.89099989458919,0,199.549041748047,16
Rhincodon,typus,20.75,70.25,1207:100:3,33,27.2831840515137,25.9878406524658,35.5466232299805,36.2543296813965,6.72199996188283,0,206.489212036133,25
Rhincodon,typus,20.75,87.75,1208:207:4,153,28.0718975067139,25.9379253387451,28.6267223358154,33.9542922973633,14.181000180542501,0,160.36750793457,126
Rhincodon,typus,20.75,-82.75,7208:102:4,4490,28.2310810089111,3.58543992042542,35.846981048584,34.9901123046875,0.13899999612476702,0,241.362503051758,108
Rhincodon,typus,20.75,-86.25,7208:206:3,1152,28.1575202941895,4.09111976623535,35.8188438415527,34.9614143371582,1.5620000194758201,0,204.16731262207,104
Rhincodon,typus,20.75,-86.75,7208:206:4,296,28.018159866333,25.5352191925049,35.9763412475586,36.3827209472656,4.31099999696016,0,207.9326171875,22
Rhincodon,typus,20.75,-87.25,7208:207:3,87,27.5362854003906,18.4337730407715,35.947582244873,35.804817199707,2.91532394476235,0,182.020690917969,3
Rhincodon,typus,20.75,-90.75,7209:100:4,12,26.8938179016113,26.9763412475586,36.3925132751465,36.4910163879395,4.8489999026060095,0,201.77799987793,78
Rhincodon,typus,20.75,-91.75,7209:101:4,35,27.0152969360352,26.830451965332,36.4020042419434,36.4700393676758,0.744000019039959,0,206.352905273438,182
Rhincodon,typus,20.75,-93.75,7209:103:4,2324,27.0747871398926,3.94339489936829,35.9998321533203,34.9718017578125,0.111000001197681,0,181.59016418457,293
Rhincodon,typus,20.75,-94.75,7209:104:4,3160,26.9965877532959,3.92272090911865,36.0644149780273,34.9733009338379,0.111000001197681,0,163.891311645508,210
Rhincodon,typus,20.75,-95.75,7209:205:4,2212,26.9443054199219,3.94292497634888,36.1042060852051,34.9757423400879,0.118000003567431,0,181.43244934082,126
Rhincodon,typus,20.75,-96.75,7209:206:4,304,26.5768756866455,11.9717130661011,35.8813056945801,35.5230484008789,1.28399999812245,0,132.700469970703,50
Rhincodon,typus,20.75,-105.25,7210:205:3,277,27.4787197113037,24.8965759277344,31.7686614990234,34.6042938232422,16.2065736949444,0,167.825744628906,9
Rhincodon,typus,20.75,-156.75,7215:206:4,259,25.4630069732666,16.0558032989502,34.9669609069824,34.8188095092773,1.23900000471622,0,197.487655639648,21
Rhincodon,typus,21.25,107.75,1210:217:2,15,25.0426349639893,25.3406562805176,33.2210388183594,32.6464385986328,3.9220000617206097,0,212.172821044922,22
Rhincodon,typus,21.25,115.25,1211:215:1,109,26.2449836730957,22.2406044006348,33.6484870910645,34.5791969299316,3.45600000582635,0,177.929061889648,196
Rhincodon,typus,21.25,117.75,1211:217:2,919,26.7912845611572,4.49680614471436,33.7402305603027,34.4995880126953,2.88700009696186,0,84.5750045776367,170
Rhincodon,typus,21.25,118.25,1211:218:1,2081,26.9560508728027,2.19024896621704,33.7254791259766,34.6180686950684,2.88999988697469,0,107.010681152344,217
Rhincodon,typus,21.25,-86.25,7208:216:1,836,28.0727138519287,4.08336687088013,35.8456802368164,34.9599800109863,2.20099999569356,0,203.519836425781,104
Rhincodon,typus,21.25,-86.75,7208:216:2,71,27.753345489502,27.53489112854,36.0326156616211,36.0791130065918,4.62900009006262,0,203.609039306641,17
Rhincodon,typus,21.25,-87.25,7208:217:1,1,27.0423107147217,23.449047088623,36.0649642944336,36.0455627441406,3.92123078927398,0,196.571792602539,1
Rhincodon,typus,21.25,-93.75,7209:113:2,2795,27.0346145629883,3.9336531162262,36.076057434082,34.9706115722656,0.11200000153621699,0,177.240219116211,328
Rhincodon,typus,21.25,-105.25,7210:215:1,79,27.5037040710449,27.4124069213867,30.755277633667,34.6165046691895,20.7250006496906,0,204.456008911133,16
Rhincodon,typus,21.25,-158.25,7215:218:1,2368,25.6566429138184,2.03847193717957,35.0348129272461,34.6181678771973,0.934000010602176,0,93.4344863891602,24
Rhincodon,typus,21.75,87.75,1208:217:4,19,27.6878128051758,27.9544124603271,23.4981136322021,28.6075420379639,44.0660007297993,0,214.496185302734,12
Rhincodon,typus,21.75,90.25,1209:110:3,25,27.504997253418,27.6997985839844,21.0915622711182,28.9146556854248,195.849999785423,0,248.126724243164,23
Rhincodon,typus,21.75,-71.75,7207:111:4,291,27.2953987121582,27.0935554504395,35.8518905639648,36.4497604370117,0.20500000391621098,0,202.938247680664,23
Rhincodon,typus,21.75,-85.75,7208:215:4,1914,28.1431903839111,3.69106101989746,35.8304634094238,34.9751014709473,0.621000013779849,0,231.626831054688,155
Rhincodon,typus,21.75,-86.25,7208:216:3,764,27.9553699493408,4.22224712371826,35.897518157959,34.9536247253418,2.8409999795258,0,194.202651977539,103
Rhincodon,typus,21.75,-86.75,7208:216:4,26,27.3399238586426,26.8901271820068,36.1048278808594,36.1364784240723,4.51399991288781,0,206.354370117188,25
Rhincodon,typus,21.75,-87.25,7208:217:3,13,26.4216747283936,26.8344478607178,36.1721305847168,36.1964263916016,4.38599986955523,0,205.529815673828,25
Rhincodon,typus,21.75,-87.75,7208:217:4,15,25.9922542572021,26.2852802276611,36.2157173156738,36.272819519043,4.62999986484647,0,208.167221069336,22
Rhincodon,typus,21.75,-88.75,7208:218:4,15,25.9640560150146,26.3043746948242,36.2767219543457,36.3739013671875,4.81999991461635,0,204.396697998047,26
Rhincodon,typus,21.75,-89.75,7208:219:4,26,26.1417846679688,26.2561111450195,36.3233947753906,36.4558715820313,3.9860000833869,0,208.186080932617,85
Rhincodon,typus,21.75,-90.75,7209:110:4,45,26.4987735748291,26.3940811157227,36.396900177002,36.4958305358887,2.43499991483986,0,208.668106079102,126
Rhincodon,typus,21.75,-91.75,7209:111:4,47,26.8564529418945,25.9975357055664,36.4597587585449,36.4544105529785,0.781000009737909,0,211.505081176758,209
Rhincodon,typus,21.75,-92.75,7209:112:4,2979,26.994068145752,3.92804503440857,36.2262191772461,34.9667587280273,0.150000007124618,0,170.107986450195,304
Rhincodon,typus,21.75,-93.75,7209:113:4,3292,26.9884262084961,3.92447304725647,36.1486053466797,34.9693069458008,0.121999997645617,0,163.901702880859,357
Rhincodon,typus,21.75,-94.75,7209:114:4,3382,26.9657459259033,3.92208409309387,36.1819610595703,34.9717102050781,0.109000000520609,0,155.107528686523,279
Rhincodon,typus,21.75,-95.75,7209:215:4,2637,26.9265975952148,3.92663502693176,36.1836357116699,34.9715805053711,0.108000000182074,0,174.373779296875,188
Rhincodon,typus,21.75,-96.75,7209:216:4,1365,26.7905082702637,4.01865005493164,36.1596374511719,34.9570388793945,0.169000006280839,0,192.200469970703,92
Rhincodon,typus,21.75,-97.75,7209:217:4,2,26.0915508270264,25.5108375549316,35.492000579834,36.3627891540527,32.2016328573227,0,203.505905151367,8
Rhincodon,typus,21.75,-105.25,7210:215:3,19,27.2588634490967,27.2091484069824,31.1432323455811,34.6973037719727,18.9709272235632,0,206.588409423828,6
Rhincodon,typus,21.75,-105.75,7210:215:4,54,27.3918781280518,24.4269142150879,30.8945827484131,34.5724182128906,16.584999859333,0,196.603805541992,25
Rhincodon,typus,21.75,-110.25,7211:110:3,3174,24.9002418518066,1.45676803588867,34.284351348877,34.6770935058594,0.861999986227602,0,118.707130432129,163
Rhincodon,typus,21.75,-158.75,7215:218:4,2642,25.5039672851563,2.73309588432312,35.0794944763184,34.5752449035645,0.921000028029084,0,71.4174346923828,103
Rhincodon,typus,22.25,38.25,1203:228:1,922,28.5030212402344,21.5570125579834,37.780445098877,40.6919136047363,2.45600007474422,0,45.1621894836426,126
Rhincodon,typus,22.25,113.75,1211:123:2,8,24.5708847045898,25.0757122039795,25.7179374694824,33.9741897583008,119.584999978542,0,249.815689086914,23
Rhincodon,typus,22.25,114.25,1211:124:1,10,24.6837882995605,25.0780200958252,28.1429767608643,33.7591972351074,97.5759997963905,0,233.332092285156,22
Rhincodon,typus,22.25,120.75,1212:120:2,249,27.2843570709229,5.09965419769287,33.6132545471191,34.4573593139648,7.06332921981812,0,93.1714553833008,15
Rhincodon,typus,22.25,-82.25,7208:122:1,99,27.68332862854,27.7661914825439,35.9203567504883,35.9087944030762,0.250000011874363,0,201.257858276367,25
Rhincodon,typus,22.25,-97.75,7209:227:2,18,25.9342212677002,25.752986907959,35.5242958068848,36.46923828125,43.2670004665852,0,210.966293334961,15
